user1r,user1p,user1y,user2r,user2p,user2y,user3r,user3p,user3y
-0.2792526803190927,-0.1111192408364875,0.04596039184300215,0.05235987755982989,0.06968194882922624,0.000262403426696019,-0.2792526803190927,-0.070540358167909,-0.17453292519943295
-0.2629630582691103,-0.08843013306967742,0.036070255509847514,0.05235987755982989,0.05655908199052111,0.02650868018608023,-0.2792526803190927,-0.08508487372264477,-0.17453292519943295
-0.23911018195702344,-0.06981317007977318,0.017453292519943295,0.04343638466050393,0.04343638466050393,0.03490658503988659,-0.2792526803190927,-0.08726646259971646,-0.17453292519943295
-0.22220008353925577,-0.06746658429154252,0.012760573299936203,0.030313694713798568,0.03490658503988659,0.03490658503988659,-0.2792526803190927,-0.08726646259971646,-0.17453292519943295
-0.19286605024880674,-0.05279985585366076,-0.016573459990512785,0.017453292519943295,0.03490658503988659,0.03490658503988659,-0.2792526803190927,-0.08726646259971646,-0.17453292519943295
-0.20609438049884954,-0.05235987755982989,-0.059779812918119096,0.017453292519943295,0.03490658503988659,0.03490658503988659,-0.2792526803190927,-0.08726646259971646,-0.17453292519943295
-0.23165323905214222,-0.04125318094188587,-0.11424331341115662,0.017453292519943295,0.04389373481010753,-0.001042410652036197,-0.2777984987378167,-0.08726646259971646,-0.173078743618157
-0.26898568694976777,-0.01848006068430797,-0.21353667740653773,0.017453292519943295,0.05235987755982989,-0.03949947536597461,-0.24870883689752007,-0.08726646259971646,-0.1439890817778603
-0.30737930270539127,-0.0,-0.33936416529055413,0.017192808255531777,0.05235987755982989,-0.05235987755982989,-0.24434609527920617,-0.08726646259971646,-0.11490023215128416
-0.33161255787892263,0.002327030580438964,-0.4525962899227427,0.004167866308657834,0.05235987755982989,-0.05235987755982989,-0.23527037432178277,-0.0781907416422931,-0.0956440341622364
-0.33161255787892263,0.01687154275088433,-0.5544420619744262,-0.016257740697218317,0.044230961899272024,-0.07674626199107601,-0.22082215349452164,-0.06981317007977318,-0.06905598339964866
-0.30368660928702196,0.031416011602320874,-0.6702500252345814,-0.03201965610602051,0.03490658503988659,-0.10183282618579369,-0.20580349288312932,-0.06981317007977318,-0.013108393464414137
-0.27459802995405413,0.03490658503988659,-0.7644660764179223,-0.018896741811424544,0.03490658503988659,-0.08870991189119772,-0.1912590296312404,-0.06908598199163735,0.07199395599507753
-0.23715979612858776,0.03490658503988659,-0.8685513073165735,-0.017453292519943295,0.03490658503988659,-0.02886180626366003,-0.17671451407650465,-0.05454146643690156,0.11563002559320469
-0.19867722608883093,0.02414430088939801,-0.9908577727525635,-0.03933407663361024,0.027612707138287746,-0.029173387193780525,-0.17453292519943295,-0.05235987755982989,0.14689915564786532
-0.17206045264487665,-0.0074155642885842905,-1.124205654011123,-0.0813559734949967,0.017453292519943295,-0.12130042347936555,-0.17453292519943295,-0.05235987755982989,0.16653351779381803
-0.15751594447404524,-0.05105143457103508,-1.269747527373782,-0.1338559092142655,0.017453292519943295,-0.35831639224817785,-0.17453292519943295,-0.05235987755982989,0.18107785797328177
-0.1729018374066496,-0.08400465325965782,-1.4165341467728987,-0.1629854130533162,0.04081236541371312,-0.5828485180602119,-0.17453292519943295,-0.05235987755982989,0.20289222346215682
-0.17453292519943295,-0.11344706600236114,-1.5752704732538167,-0.18901240060915261,0.04512002990198458,-0.7674934294499896,-0.17453292519943295,-0.05235987755982989,0.24507328336734197
-0.18462990521343176,-0.11207606762560429,-1.784847358552745,-0.21221608958754992,0.029353911313692197,-0.942318245037019,-0.17453292519943295,-0.05235987755982989,0.2596177989220777
-0.20635921440596608,-0.10471975511965978,-2.0529732210015714,-0.2254384181224466,0.002908430836277532,-1.1944828037836723,-0.17453292519943295,-0.05235987755982989,0.27416221294624626
-0.2443407770823883,-0.1003565150627701,-2.342694135786391,-0.23848497985355852,-0.023184743617650515,-1.4540972467982602,-0.17453292519943295,-0.05235987755982989,0.2697987952047643
-0.30391106805568546,-0.08438206945822128,-2.581426006791841,-0.25241272642395063,-0.05103974736575574,-1.6514460962788662,-0.16804208431740422,-0.05235987755982989,0.2553085469171206
-0.3760466101756299,-0.05553272414203647,-2.7402466728768085,-0.2617993877991494,-0.07450203378326843,-1.7734455049390005,-0.15707963267948966,-0.05235987755982989,0.23730679274284777
-0.42313458074319715,-0.02625260922701694,-2.927495731552025,-0.2620618305962608,-0.08726646259971646,-1.8510980146852192,-0.15707963267948966,-0.051632689471694034,0.20871232215118365
-0.4565264766189568,0.012838462011039857,-3.1259639003975215,-0.2751847042143579,-0.08726646259971646,-1.9035953476592957,-0.15707963267948966,-0.03708817391695829,0.19416780659644792
-0.47123889803846897,0.04915979324656489,2.9617649473048315,-0.29736217819327676,-0.08726646259971646,-1.947026548797369,-0.15707963267948966,-0.022543759892789755,0.17962339257227936
-0.47123889803846897,0.06555993041046002,2.801931542659866,-0.3188833846076438,-0.08254234335105197,-1.9863924866081761,-0.15707963267948966,-0.026907177634271723,0.13671628424979212
-0.47123889803846897,0.05235987755982989,2.7183878845085014,-0.33356396962135304,-0.06864143415183653,-2.025753668241359,-0.15707963267948966,-0.03490658503988659,0.0852485055165469
-0.47123889803846897,0.05235987755982989,2.675112126680963,-0.3987010980224905,-0.029564112244048087,-2.0648309901491473,-0.15707963267948966,-0.03839715847745239,0.045379241111843736
-0.4582942906939988,0.05235987755982989,2.64446404847034,-0.4641536391355936,-0.017453292519943295,-2.085996533857948,-0.15707963267948966,-0.05235987755982989,0.016866654073452215
-0.4639056163223572,0.05235987755982989,2.5848429772119736,-0.5155227271117983,-0.017453292519943295,-2.1084597598095414,-0.15707963267948966,-0.05235987755982989,0.002199921849766221
-0.47123889803846897,0.04584750756817872,2.5156251731483157,-0.541052068118242,-0.017453292519943295,-2.1472797891740485,-0.15707963267948966,-0.05235987755982989,-0.012362825147096856
-0.4689118674580299,0.030252974422941448,2.4585872147315655,-0.541052068118242,-0.017453292519943295,-2.1735261201656875,-0.16653351779381811,-0.06181376267415832,-0.026907177634271723
-0.4543673552875846,0.0011633396544576578,2.44404270256112,-0.5229425702440581,-0.017453292519943295,-2.1997710628670957,-0.17453292519943295,-0.06981317007977318,-0.04145151781373542
-0.45378560551852565,-0.01396271908237756,2.4155350042001604,-0.4966977260036843,-0.012729173271278852,-2.22601590710747,-0.17813889214135775,-0.06981317007977318,-0.0631757325556094
-0.44273179871541,-0.017453292519943295,2.3975005609490596,-0.4708481712087958,-0.000390726829673165,-2.252256077585519,-0.19256796748843524,-0.06981317007977318,-0.10704515553855584
-0.4281874578590195,-0.02559814765950613,2.374811453182249,-0.45782322285412347,-0.013415675184345522,-2.2783065934681774,-0.20711247965888066,-0.06981317007977318,-0.16522930863526075
-0.41364310715645625,-0.03490658503988659,2.350958576870162,-0.45378560551852565,-0.017453292519943295,-2.313545691716178,-0.20943951023931956,-0.06981317007977318,-0.2478528445210725
-0.4014257279586958,-0.03723361562032554,2.34106822825284,-0.45850972476719015,-0.012729173271278867,-2.352911629526985,-0.21874794761970004,-0.06981317007977318,-0.33510639561474415
-0.4014257279586958,-0.05177812779077086,2.355612740423286,-0.47123889803846897,-0.0,-2.392662871235601,-0.22689280275926288,-0.06981317007977318,-0.40333093743201476
-0.4014257279586958,-0.03839715847745232,2.4120504716516145,-0.47123889803846897,-0.0,-2.4447688572906108,-0.22689280275926288,-0.06981317007977318,-0.447238318741363
-0.43458846566229675,-0.02385277823677108,2.503402770113454,-0.47123889803846897,-0.0,-2.496863241003927,-0.22689280275926288,-0.06981317007977318,-0.4901343538242937
-0.4782198179672322,-0.017453292519943295,2.605189746318911,-0.47123889803846897,0.004183924412026752,-2.551636944636757,-0.22689280275926288,-0.06981317007977318,-0.5189836271230347
-0.5218514362614158,-0.017453292519943295,2.7122034918370357,-0.47123889803846897,0.016138370854705087,-2.6114255607193733,-0.22689280275926288,-0.06981317007977318,-0.535918822540697
-0.5631589712551304,-0.022106903136888303,2.8308692811910583,-0.47123889803846897,0.017453292519943295,-2.6413529508852633,-0.22689280275926288,-0.06043741804223184,-0.5504278201557835
-0.5922486060236145,-0.05119653790537223,2.96184315269898,-0.4638901773996948,0.017453292519943295,-2.6455517423926063,-0.22049331704243508,-0.05235987755982989,-0.5521058749213578
-0.5794492265956944,-0.08028582615173044,3.0368835353493533,-0.45378560551852565,0.014435136866900119,-2.632429014858394,-0.20548790628954802,-0.05235987755982989,-0.5371004641684706
-0.5759586531581288,-0.07621265579660084,3.0432723841869604,-0.45378560551852565,0.0013122252840785241,-2.619306103275573,-0.1919862177193762,-0.05235987755982989,-0.5235987755982987
-0.567813798018566,-0.06981317007977318,3.0287280433305703,-0.44206317778503923,-0.0,-2.6297163057249806,-0.1919862177193762,-0.05235987755982989,-0.5235987755982987
-0.5532694473160028,-0.06457725675759056,2.998480420344295,-0.44362619090018107,-0.0,-2.6427410484130363,-0.16347850105153044,-0.05235987755982989,-0.4950910589304531
-0.5387250375378031,-0.047706266942884865,2.9379802949605582,-0.45378560551852565,-0.0029088000398838285,-2.649991662991497,-0.14573493206387028,-0.05235987755982989,-0.4546566369035219
-0.5241805253673578,-0.01861663217440121,2.8652455250702453,-0.45378560551852565,-0.016131126032065717,-2.6367693369993153,-0.13119058948439483,-0.043924126884678345,-0.4363323129985825
-0.4956728270063983,0.03840268893932604,2.694641075554407,-0.44215001153347827,-0.017453292519943295,-2.62381157652639,-0.11669191932782205,-0.03490658503988659,-0.4363323129985825
-0.4688941921210279,0.06225878910546252,2.583598249714312,-0.4363323129985825,-0.017453292519943295,-2.604844547508132,-0.10224728256510343,-0.03490658503988659,-0.4388047855531387
-0.4476256794427881,0.06981317007977318,2.5245674893160404,-0.4363323129985825,-0.017453292519943295,-2.581906291419579,-0.08770277439427207,-0.03490658503988659,-0.4533492937239701
-0.43298718325811236,0.06646804033930309,2.50324076571018,-0.4363323129985825,-0.017453292519943295,-2.568783383000493,-0.07315829982024313,-0.03490658503988659,-0.467893768297999
-0.41844270868408345,0.05235987755982989,2.4587351478890245,-0.4363323129985825,-0.017453292519943295,-2.545687132375986,-0.08110653652397895,-0.03490658503988659,-0.47123889803846897
-0.40389820051325187,0.05235987755982989,2.3860008775733497,-0.4363323129985825,-0.017453292519943295,-2.5205172544393335,-0.10413791968770944,-0.03490658503988659,-0.4965459729877538
-0.3894535637505335,0.05235987755982989,2.289818751694518,-0.4363323129985825,-0.017453292519943295,-2.4967704919769047,-0.12769985329737576,-0.040433390697659284,-0.551224361929909
-0.36593730748685893,0.06137741940462151,2.2063861400367384,-0.4363323129985825,-0.017453292519943295,-2.4958208303518914,-0.142201337543746,-0.04978488017563021,-0.6211605134679983
-0.34295725849454184,0.0637045781754492,2.1580996805686445,-0.4363323129985825,-0.017453292519943295,-2.4876151910770616,-0.15650741983741523,-0.035478797881961,-0.6783911320880451
-0.3251599129337842,0.04913330259757859,2.1499815549152768,-0.4325551931273922,-0.017453292519943295,-2.4745904179607576,-0.18524024489993984,-0.020826533209519528,-0.7229205981426917
-0.29365868083324465,0.033598142051091684,2.164644584267524,-0.4195302332828586,-0.017453292519943295,-2.4615654581162243,-0.21438507164812098,-0.017453292519943295,-0.7554371397663631
-0.19181427857875089,-0.010037728231358902,2.1791890924383552,-0.4188790204786391,-0.017453292519943295,-2.435791453430851,-0.23518310565738923,-0.017453292519943295,-0.7928155143271164
-0.05374170682472396,-0.029525225620677307,2.193733498093646,-0.4188790204786391,-0.017453292519943295,-2.4178020209972884,-0.25510837942969466,-0.017453292519943295,-0.8364470877367508
0.05452548488853759,-0.04399384565574548,2.2263768587452155,-0.4188790204786391,-0.017453292519943295,-2.4009438390906963,-0.2866682446076771,-0.017453292519943295,-0.8899459793764827
0.13551223841754173,-0.05235987755982989,2.269953084490136,-0.4188790204786391,-0.017453292519943295,-2.3746974104804357,-0.3303041148901277,-0.017453292519943295,-0.9917903816309763
0.19533134745984634,-0.05235987755982989,2.303834612632515,-0.4188790204786391,-0.017453292519943295,-2.361049838501442,-0.34572072065839593,-0.003345129740469954,-1.121872157889391
0.20856700975555972,-0.05192356576527428,2.299062231911208,-0.41061168301746076,-0.009185955058764954,-2.3396598850417494,-0.3490658503988659,-0.0,-1.2303315047687302
0.1794774069809718,-0.03737905759444292,2.138943577707231,-0.3975183594370602,-0.0,-2.3251952736740935,-0.3490658503988659,0.0,-1.323829848549093
0.17453292519943295,0.0013109532205273003,1.881981888164269,-0.38449340511650093,-0.0,-2.3382202279946527,-0.34368449097965664,0.0,-1.3949524483749363
0.13788030345930952,0.017453292519943295,1.7527466029239978,-0.37137449122790617,0.012597944210846278,-2.326143253461555,-0.33161255787892263,0.0024724725545562233,-1.438585550923934
-0.013708266418832679,0.05496539047593687,1.7653880574303802,-0.3583135036439795,0.00924765324511354,-2.304876705683842,-0.33161255787892263,0.01701698072538782,-1.4822214212063858
-0.32493648226550165,0.13888853391593564,1.8791958182752613,-0.3490658503988659,0.0,-2.2787707914510937,-0.33161255787892263,0.017453292519943295,-1.525856384593356
-0.7569674805588308,0.20943951023931956,2.0817141905945578,-0.3490658503988659,0.0,-2.2525243628408322,-0.33161255787892263,0.017453292519943295,-1.6030973989186765
-0.9754637408539796,0.20943951023931956,2.2418328447985374,-0.3490658503988659,0.0,-2.238970805793347,-0.3233222549807962,0.017453292519943295,-1.6820596844970053
-1.1081041151520052,0.22141167444748183,2.3048462243954564,-0.3490658503988659,0.0,-2.2258236973216805,-0.3195406247781885,0.017453292519943295,-1.7493970490327884
-1.1825438817156284,0.2575193781586339,2.311079339031695,-0.3451584818772303,0.0,-2.2126607815111634,-0.33408503043347887,0.019925765074499627,-1.8100422244152214
-1.21242203901565,0.2711078251795299,2.3282688250812216,-0.33213352755667097,0.0,-2.199635827190604,-0.34862953860431034,0.034470273245330994,-1.8827764947308965
-1.2322018563962338,0.2617993877991494,2.3666658701925485,-0.33161255787892263,-0.0,-2.186516913302009,-0.3772826839395155,0.03490658503988659,-1.9131724256945257
-1.2566370614359172,0.2757457992750153,2.3748370983080713,-0.32334522041774433,-0.00826733746117828,-2.165126959842316,-0.3951716892004275,0.03490658503988659,-1.9534613242860361
-1.2566370614359172,0.36303423855923134,2.2729913262563874,-0.30243920076016084,-0.021360661041579018,-2.1350349153542068,-0.4014257279586958,0.03490658503988659,-1.9888025942487164
-1.2985272605346783,0.39444509151071,2.2549653085102506,-0.2633617177925836,-0.03438561536213821,-2.09595743238663,-0.39604436853948644,0.04028794445909593,-2.0125099992126882
-1.3311048818807292,0.6007161238562464,2.052184339175135,-0.23274354648659124,-0.03490658503988659,-2.065339261080637,-0.3795445740860791,0.05457402798844326,-2.0312226255369867
-1.343903524035634,0.7640467913359136,1.8888536716954676,-0.20274975874008255,-0.03490658503988659,-2.035345473334129,-0.35349371175153976,0.06759901965115958,-2.070301116649687
-1.3334619802925534,0.8046435525819189,1.8378167103760625,-0.17413926056425766,-0.03490658503988659,-2.007128639793479,-0.3003679031155458,0.09416037062497927,-2.149997602904849
-1.282896148067232,0.7111943651315239,1.8839089432090972,-0.16101638061872162,-0.03490658503988659,-2.007128639793479,-0.26063571732918833,0.11402819250004034,-2.22820551759981
-1.1373588749970287,0.39022338350836566,2.073191041016335,-0.15707963267948966,-0.03490658503988659,-2.0163145948522447,-0.23778251543995976,0.12873662747884942,-2.282054878022263
-0.963276301209916,0.24135308798413832,2.133961277303588,-0.15222428437039257,-0.030051236730789486,-2.043998587924854,-0.2347461044907094,0.13962634015954634,-2.31561329022152
-0.7790372411245459,0.09999101281537255,2.1953795781540304,-0.13858454557119657,-0.016932322842194907,-2.0985507066285676,-0.2617993877991494,0.13859971917923433,-2.359273314327485
-0.6075807426569642,0.01636201890651827,2.234566913277649,-0.11253398196357149,-0.003907368521635725,-2.2028053936481657,-0.2617993877991494,0.12393297938393409,-2.403276111898535
-0.4588050044349578,-0.023374881489962657,2.257396324042704,-0.08809765597630777,0.008311081151000311,-2.3088135761131627,-0.2617993877991494,0.12217304763960307,-2.408554367752174
-0.32679837458537625,-0.04286705722702348,2.2689280275926285,-0.06025768156644499,0.014267457995780572,-2.407020170616222,-0.24230967385260677,0.12217304763960307,-2.389064653805632
-0.1798916505663591,-0.06808232849714928,2.2414935517693,-0.01869942673271952,0.00041553496954224934,-2.47629221604985,-0.21963350489771227,0.12217304763960307,-2.3591294041870317
-0.07888261171332825,-0.053658004411943246,2.010233646829555,0.03424567179496416,-0.02584751589170237,-2.5042150537236507,-0.204234217129477,0.12737834074944562,-2.32312711474792
-0.01642122466142396,-0.05235987755982989,1.695142875204301,0.09599310885968873,-0.043633231299858355,-2.522000769131806,-0.18905297349559264,0.14255958438333,-2.2805153251863235
0.02094429132383244,-0.03141558623599745,1.458977886511916,0.1532137151368721,-0.0614189467080141,-2.530727415391778,-0.17453292519943295,0.15722506958336463,-2.2508934193898313
0.05003253977141927,-0.017453292519943295,1.3386683197977303,0.19237988235455147,-0.08766012723489176,-2.531514632738653,-0.17453292519943295,0.17176956790900175,-2.1927101519342185
0.08377362035170027,-0.02210742299245744,1.2950364887238202,0.20550276230008746,-0.1007830071804277,-2.5577610143472653,-0.17453292519943295,0.18631396568765687,-2.122748193002315
0.12909260626282665,-0.036637426622510495,1.251446059759299,0.20943951023931956,-0.12145571632723454,-2.5907378058638724,-0.17453292519943295,0.2008583117748348,-2.0677787316148373
0.1867968260005103,-0.05106175070771677,1.2081703181334584,0.2125653894656961,-0.14275221938592292,-2.6273695087479907,-0.16898582470677095,0.20943951023931956,-2.025395603680463
0.1919862177193762,-0.05235987755982989,1.204277183876087,0.2255903703013744,-0.1557772002216012,-2.6664477075529067,-0.15707963267948966,0.20943951023931956,-1.984609948830489
0.14005398945633593,-0.0004276492967895643,1.391453858925503,0.2623261489527376,-0.15707963267948966,-2.7057871017447988,-0.15707963267948966,0.20943951023931956,-1.9423808681567527
0.05746147553188502,0.0270294566790798,1.730689653023597,0.3096275934689718,-0.14189149738296677,-2.737901768407677,-0.1697730162204957,0.20943951023931956,-1.8738389601518122
-0.015789074045599188,0.006926502295000432,2.1354027180497352,0.35573849107501043,-0.12217304763960307,-2.7742929306380746,-0.16478814471567138,0.19969472975555794,-1.8305592931674468
-0.05235987755982989,-0.017453292519943295,2.5177334046343627,0.38140618666080195,-0.12217304763960307,-2.838476464443094,-0.15707963267948966,0.1919862177193762,-1.7861074033669795
-0.05235987755982989,-0.017453292519943295,2.853611722359542,0.3959633183625441,-0.1101821647158114,-2.9048496527828283,-0.15707963267948966,0.1815760805492534,-1.6985355956321984
-0.05235987755982989,-0.017453292519943295,3.0077425800464206,0.4165687954069702,-0.10471975511965978,-2.9700077847624646,-0.15707963267948966,0.15414638845570627,-1.5560926386245848
-0.028169644359623675,0.006736940680262919,2.988488937764503,0.4423681268647384,-0.10471975511965978,-3.0345004331376635,-0.15693419577561493,0.13962634015954634,-1.3952477609960277
-0.00799940740561493,0.017453292519943295,2.9481518481522846,0.46861476156114173,-0.10471975511965978,-3.1001312236127854,-0.14238969744997762,0.13962634015954634,-1.2934067303935675
0.0653977835378909,0.017453292519943295,2.899434714319707,0.5294247495755308,-0.10471975511965978,3.118313387092618,-0.13962634015954634,0.1178764427124602,-1.187066129789977
0.20719562568262473,0.013817275163752989,2.808611032751042,0.5808284773803688,-0.11216104946714366,3.0445917204133686,-0.13962634015954634,0.09036331905775592,-1.055552784108024
0.33813391355078587,-0.0007271880881359117,2.66097105008309,0.6207998665696471,-0.12879697870796683,2.9580579087595944,-0.13962634015954634,0.06588626424635936,-0.9111054267724343
0.46911024609653895,-0.01527170364287155,2.471662730714297,0.6590225209840813,-0.15427735357986394,2.8560694356603915,-0.13962634015954634,0.05134181182442615,-0.7977662859614884
0.633217740914353,-0.06997295744553461,2.15373690397532,0.6632251157578453,-0.1804387055732594,2.7397247585015245,-0.13962634015954634,0.03679729134708321,-0.7250304784711922
0.7247744108229824,-0.20859337351994456,1.7272927020018896,0.6705738363966195,-0.20668345433412869,2.629034504938941,-0.11251072311591023,0.03490658503988659,-0.6342218017032946
0.7167490184416659,-0.3298656336798788,1.3840895413689651,0.671625931186914,-0.22991095841230627,2.5240772749887515,-0.08175439265784012,0.03490658503988659,-0.5074773664893315
0.6806784082777885,-0.3729192460055012,1.216203670738258,0.6322539502227318,-0.24303386999512763,2.419025790404757,-0.06101440094562285,0.026107815905736246,-0.35699671956898543
0.6832963230710598,-0.3438304953359656,1.204277183876087,0.5574407278280319,-0.23253552807283523,2.3140352469489485,-0.04654217902493403,0.017453292519943295,-0.2269069932649893
0.6978408266269547,-0.3147409294773242,1.204277183876087,0.4939041985111426,-0.22689280275926288,2.2169699994831067,-0.03490658503988659,0.014520048296159896,-0.1453515916088923
0.7123853070466192,-0.285651548691133,1.218530790124975,0.4507674498654823,-0.22387464710621943,2.128663462509872,-0.03490658503988659,-0.00015309148787312114,-0.08680736977746313
0.6928952291822502,-0.2679079797034734,1.2103857757804115,0.4376445382826609,-0.21075173552339807,2.0498975842482707,-0.03490658503988659,-0.015463073882336873,-0.04087558236294549
0.6638069511897957,-0.2617993877991494,1.1789701089268028,0.44814288020495324,-0.20943951023931956,1.9593382075236745,-0.03490658503988659,-0.02950444759511886,0.037415508813806626
0.6236688206613278,-0.26732619345692205,1.1298143037396833,0.4616189505887111,-0.20943951023931956,1.8885301438851303,-0.02540075431342845,-0.04441241576634472,0.1458697243883273
0.570723298095229,-0.2766347655258216,1.0742522900278362,0.47497880404018383,-0.20943951023931956,1.8350944995327667,-0.024889880778680075,-0.05235987755982989,0.2614848496135503
0.5416337322365864,-0.2620902619699263,1.030616544316758,0.48744557718256026,-0.20943951023931956,1.7852192681537304,-0.03490658503988659,-0.05235987755982989,0.36126630074400984
0.4982892325689497,-0.2617993877991494,1.0012365420088083,0.4768816233520414,-0.19762894303294865,1.7684252698278455,-0.03490658503988659,-0.05235987755982989,0.4465046482889684
0.46600242642298745,-0.2391096236637246,0.9948376736367679,0.47123889803846897,-0.18450626621219318,1.74034343422325,-0.03490658503988659,-0.05235987755982989,0.5192401867690228
0.4200430456026299,-0.21002134567126998,0.9948376736367679,0.46811301881209255,-0.1714070459730566,1.6948033073045174,-0.02123475401013384,-0.05235987755982989,0.6056476686699643
0.37844562978097984,-0.18645941206160363,0.9893108679789951,0.4550880379764141,-0.15838206513737807,1.629662120029273,-0.017453292519943295,-0.05235987755982989,0.6821389629424518
0.3612837878559089,-0.17191501040616158,0.9773843811168246,0.43034034749659283,-0.14535720494600302,1.5762624666593534,-0.009599332817506625,-0.060213837262266555,0.7391463459258976
0.33219422199726695,-0.1573705068502666,0.9773843811168246,0.4188790204786391,-0.12492910354479411,1.5312976911298717,-0.0,-0.06981317007977318,0.7778344461714845
0.33161255787892263,-0.14294382360299238,0.9773843811168246,0.41586086482559587,-0.10170159946661655,1.4949473428489677,-0.0,-0.06981317007977318,0.8028514559173916
0.33161255787892263,-0.13962634015954634,0.9773843811168246,0.40273795324277434,-0.088578687883795,1.468700708152564,-0.0,-0.06981317007977318,0.8028514559173916
0.33161255787892263,-0.13962634015954634,0.9689486304416731,0.4131481556921822,-0.08726646259971646,1.4543541439417502,0.013671831029752748,-0.08348500110952593,0.7891796248876388
0.32608575222114977,-0.13962634015954634,0.9599310885968813,0.4188790204786391,-0.08726646259971646,1.4412745585165192,0.028216205116709064,-0.09802937519648222,0.7746352508006824
0.3063074191503305,-0.1343909850966461,0.9599310885968813,0.4158833888288106,-0.08726646259971646,1.4281743549855213,0.043247086726539236,-0.11306025680631242,0.7596043691908523
0.2626716734392533,-0.1053014192380041,0.9599310885968813,0.4028584051206545,-0.08726646259971646,1.4151493712773657,0.07118951458934851,-0.12845005170032042,0.7442145742968443
0.2047799203688139,-0.07621203845181393,0.9599310885968813,0.378066655064926,-0.08726646259971646,1.4020373568079116,0.1086466609530734,-0.1356994343261327,0.7330382858376184
0.1919862177193762,-0.06981317007977318,0.948586387981262,0.3517105510400866,-0.08726646259971646,1.381454809716741,0.1231911133750068,-0.12217304763960307,0.7320202201022147
0.22572877763527252,-0.07824892075492491,0.9509135467520897,0.33161255787892263,-0.08726646259971646,1.355105559804282,0.13773563385234996,-0.12217304763960307,0.7174756996248712
0.2783781170380603,-0.0927932682574892,0.9599310885968813,0.33161255787892263,-0.08726646259971646,1.3290547840835771,0.13962634015954634,-0.12217304763960307,0.7029312767395905
0.30129370762939395,-0.09442447984967631,0.9727966463264666,0.3198019906725518,-0.07545589539334559,1.3028286860102525,0.13962634015954634,-0.11242826715584135,0.6981317007977318
0.22975071688014936,-0.037193861229629976,1.0443396370757112,0.3141592653589793,-0.06981317007977318,1.2841195170599469,0.13962634015954634,-0.10471975511965978,0.6981317007977318
-0.07207714726822298,0.07873091503418103,1.3175647718094532,0.3141592653589793,-0.06730433699010392,1.2791075538612144,0.13962634015954634,-0.10471975511965978,0.6981317007977318
-0.4356691701990753,0.09337505450404036,1.6748529391150493,0.3141592653589793,-0.05639586678426193,1.3009254686067888,0.13962634015954634,-0.10471975511965978,0.6981317007977318
-0.7283536256177556,0.036653509238930376,2.001251141450167,0.3141592653589793,-0.05235987755982989,1.3002702927357754,0.13962634015954634,-0.10471975511965978,0.6981317007977318
-0.9318171418377215,0.00030994165310194974,2.1757399760228924,0.3141592653589793,-0.05235987755982989,1.2915436464758039,0.1531838935083571,-0.10471975511965978,0.6981317007977318
