user1,user2,user3
0.09696197827879283,0.04374469973559692,-0.048481718515785886
0.09696197827879283,0.04374469973559692,-0.048481718515785886
0.07950958770695635,-0.04549428458512258,-0.0072719629235723044
0.04854654995330412,-0.07217496522440901,0.0
0.048889094792939375,-0.042868007312850905,0.0
-0.18664901627939415,0.0,0.0
-0.22971887476128725,-0.08987281973900614,0.00969454387517323
-0.3795089721180958,-0.09996973988072018,0.1939310789353111
-0.48580347651777306,-0.04373628819422265,0.11150530414963346
-0.4504611640842699,-0.04341647315624647,0.12469213301298172
-0.29100419960412727,-0.17646969032560045,0.16471281050789593
-0.2444584860560599,-0.16724285487635102,0.23655416848875613
-0.2054563280426911,0.08748609529730646,0.3345800026650548
-0.222156656910616,0.20430518306339643,0.24241700235866226
-0.3152872651557391,-0.09828747648462094,0.11877435936268001
-0.4609699099752916,-0.48102782588438636,0.06544787381984236
-0.5821107849142613,-0.9650530149602702,0.048481133931545795
-0.6504191034011462,-0.7676751891910496,0.07271455162958351
-0.6326994233880158,-0.6878807815244755,0.14060353301728382
-0.7276762231205671,-0.7126487438457305,0.04848171851578579
-0.9416628637847211,-0.9727745591965489,0.048481380080561874
-1.0777974580145064,-0.9958472639987596,-0.014544725804939892
-0.9410923879139945,-0.7971053326636776,-0.026664691352049814
-0.673689542962424,-0.5161611881761528,-0.02346434178786096
-0.6835230477592148,-0.3022646045325935,-0.09289094167842754
-0.642563311610664,-0.2187340219739122,1.850371707708594e-17
20.364459191727885,-0.21869558372330714,-9.251858538542972e-17
-0.4781108916035677,-0.18721008325503222,-0.15756842021323067
-0.32247903667331596,-0.13380285815892234,-0.19822395379620028
-0.14425252609179484,-0.2171237613371242,-0.14453279280756323
-0.05901156955384309,-0.24835755032599616,-0.14158435373589673
-0.2174413229557489,-0.2461077130926607,-0.04888910741228664
-0.2768781859047363,-0.214497901236503,-0.04854248998954359
-0.23435153660516125,-0.08748776997212993,-0.11150707571943919
-0.09696544922828004,-0.027118149424080935,-0.10181051663564462
-0.1435066910957861,0.015747064162213515,-0.08443393894599598
-0.03490403295183642,0.0398261025281504,-0.19432832776674644
-0.05429874016661033,-0.08683505294219508,-0.24242888422383438
-0.0620565432996795,-0.11746366082666866,-0.2831685548875022
-1.9197606467476666e-15,-0.13121979270268988,-0.321873294913507
2.0816681711721685e-15,-0.13250413902872019,-0.25456465652277815
0.2327290018054898,-0.1736866201833657,-0.14635793769782746
0.24244646999639877,-0.17364794571105366,-0.14298678360976905
0.21518369872449808,-0.1686325974026781,-0.09616424432913662
0.21127375741313717,-0.15944723213312625,-0.056450651392207694
0.2423488124778769,-0.09537489500217289,-0.01711081859181722
0.2426486732365126,0.010499763771437501,0.042663238112185
0.1958349127731168,0.06736381254112678,0.10003607168591416
0.046508642101007976,-9.52941429469926e-16,0.09001125713447893
1.0177044392397268e-15,6.036837696399289e-16,0.0
-0.034891196538431035,-0.048625852677324964,0.19005144445230462
-0.09694908596943848,-0.06772943078896317,0.19392663671530438
-0.09700207650461327,-1.1657341758564144e-15,0.1376813905318881
-0.28359143347050514,0.07757062656698327,0.07838737333788176
-0.20136030262862648,0.0826157585105125,0.03990721402720813
-0.10069288915240449,0.07646085362850978,-1.8503717077085943e-16
-0.033444523872182226,0.04374302806362085,9.251858538542972e-17
-0.1468976867553329,0.07698750208168903,-0.03764455481401927
-0.19396587381614408,0.0838995931221757,-0.16112819371005116
-0.2724582970537108,0.07915587487476265,-0.27922376069864724
-0.16966271183104498,0.0031655387500443646,-0.31263041754143484
-0.07659750568316358,0.02735213091609919,-0.1907687287334896
-0.01630685223493587,0.056006309958314314,-0.19536675481576574
0.10209700302100018,0.08683306563022315,-0.19429375894092085
0.24251013380958086,0.08808405829864215,-0.19392136190007192
0.44376493339999695,0.05996477477854256,-0.21185615727313287
0.4214731077658769,0.05619393968864017,-0.283529189392381
0.387323157899467,0.08748809536753537,-0.4849342417898141
0.3123354572822794,0.04549190659664563,-0.437967397490699
0.029665311229873554,0.12641542794016444,-0.3615311562644638
-0.5822124960257784,0.12247963335607125,-0.31166114593454236
-0.744053868365103,3.7007434154171886e-16,-0.21913746802211365
-0.4991518922699287,0.12597944210846265,-0.09696232297902513
-0.33811672471922066,0.10325748131968888,-0.09697120703873385
-0.37832437187263035,0.08701971410916172,-0.14399550530804892
-0.5298721655021624,0.08748809536753832,-0.2574700477510687
-0.1945920203038972,0.045178523491617995,-0.23557327560067434
-0.19218276830981465,0.043823694905554454,-0.21185244777725135
-0.10699649405410812,0.05690094777384228,-0.24239036161055705
0.0029992525680033744,0.08683302880372983,-0.24244756771891715
0.031029301167875094,0.04546627855447775,-0.19537588168092926
-0.007725218160982335,0.0712998448656422,-0.19392634617474147
-0.048524442558226154,0.12634913521764057,-0.1386510290698286
-0.09501787964473078,0.21710003871531633,-0.04314895375184378
-0.0969585277854333,0.20238457644745655,0.040244172194853906
-0.042662140516350755,0.1999585849767214,-8.79038481521599e-06
4.4788989365477745e-06,0.18942443905491732,-3.1088817828206494e-05
0.010696258693203195,0.04374293315178681,-0.062026356778474984
0.046161297514275855,-0.017497357065112962,-0.054292411848050524
0.28660838183379483,-0.05991098818138321,-0.06544096189769959
0.3476509525568232,-0.09264488671974369,-0.2391330946490561
0.4233827989411538,-0.2172638969713797,-0.1955651245545007
0.4395608286352683,-0.23117802268365742,-0.023460625326567664
0.41348719220815006,-0.21470081082805473,0.12993142631028207
0.31418992308521027,-0.13855237875380202,0.17537139524498332
-0.3860884733383605,-0.004135966691205713,0.18868956772396492
-0.8377708590707885,0.08725335416137753,0.24324758943121752
-0.5928506046109868,0.10236081536351875,0.19602479764228828
-0.2575300818351494,0.04045923114642227,0.24242588593749992
-0.04848293655381084,-0.08748793869537401,0.28168785570186167
-0.04267148894482645,-0.16570917574727262,0.2317126915821858
1.3846755456385177e-05,-0.18267442238810058,0.18837142297173673
-6.231302061958839e-06,-0.13026066268305325,0.1756394895908513
0.6239222501647198,-0.01302015999472439,0.14076360224578735
0.9470012871650412,0.1012497104995962,0.18616174821311496
1.0378652035485825,0.09812728373001577,0.12839919335142688
1.07126696085151,-0.12838612739742702,0.14817296600155774
1.119594392417264,-0.132750579047334,0.257205568548861
0.5137695256229291,-0.13030081779686217,0.3833775497135548
0.09708941372831677,-0.1289777230581022,0.4882342207875731
-0.031501669395098277,-0.13128051926239523,0.38795176309365836
0.08226685703642674,20.930848662399306,0.2911802014897856
0.1577938107329286,-0.09919744407298448,0.3466674067574959
-0.10415386017226508,-0.21066117235106332,0.39990100841397663
-0.24292167459258596,-0.29748731185555277,0.32931562796337593
-0.6950652857460868,-0.46101144792832827,0.19397095670984413
-1.5783598271307024,-0.43195427228226135,0.386778625014457
-1.575002710580584,-0.4237754641269092,0.5250025522401106
-0.8233669770673567,-0.5251545904366597,0.5414062316613767
0.06593392866878674,-0.564351413094054,0.4530247494629733
0.14544689804845432,-0.5165301715638624,0.3008591713912035
0.19295822484914496,-0.42808376655283803,0.14623694015798716
-0.032971744070909116,-0.2625529275386714,0.10207268340017965
-0.18131784313913082,-0.26249603172741803,0.2141657248799004
-0.31606913791120017,-0.1911066441826211,0.34350692709917646
-0.3927203611561514,-0.1335859696696362,0.36059512322162063
-0.19393602671275137,-0.12469486078886612,0.29921582289751014
-0.24144542601603203,-0.05182461650010961,0.2841278251498619
-0.053319701275259444,-0.06867294699137494,0.24245179493351476
-0.05623700942634313,-0.1185559530199079,0.33359770976898084
-0.07854095956585483,-0.2171372909174815,0.26757585254226
-0.048479757105998146,-0.21707494552788567,0.19002460994481926
-0.04848354100915664,-0.11999333715408854,0.12896033415195626
0.04615006376309969,-0.053803332852565645,0.08339003248635717
0.011058278144820133,-0.0874887823213454,0.0
-0.028119168917171516,-0.00874712159109133,-0.04557277009917595
-0.048481158341882415,-0.0244957354625804,-0.048481246956521284
-0.048476593359730126,-0.05365278393608822,-0.05010293869943384
-0.048487266174783994,-0.08683322472103867,-0.009457206417355563
-0.09600790761416407,-0.12634588175060876,0.06343825092895562
-0.0591317829767205,-0.1564621703867003,0.09017591124353093
0.09211322670524084,-0.15482414357874286,-9.251858538542972e-16
0.15707511248338346,-0.08683591906901637,-0.04217905526028104
0.1138331224291061,-0.08742032691108215,0.01648401513967654
0.19076872873348794,-0.06236389650101889,0.02569504012060524
0.2910734894972688,-0.008343767030210558,0.0
0.02780094614867698,0.10908794983805455,0.0
-0.07669266116224187,0.011269377844728862,0.0
-0.217727497443563,-0.02908882086657183,0.04519184449603586
-0.3739799145928025,-0.007051539808596297,0.01298579723710854
-0.2306270426281404,-0.08814879679881316,0.02957364685152934
-0.047661106899484475,-0.02115494685887916,0.02860399488161497
0.22190791070130297,-0.01910288262152282,0.02019333896869276
-19.97012847440846,-0.03907475911162158,0.09616194449759641
1.3742698398300082,0.0,0.048481641600198744
1.3696385113636225,0.0,0.009696000132945285
0.9963960703367758,-0.01880908437857561,0.0
0.4891543580825168,-0.048115678945661045,0.0
0.2075877422311434,-0.08748878232134494,0.019553316420827943
0.06412699124892618,-0.15485382913093018,0.09728275019377776
0.11077716769831374,-0.1552834233702031,0.04808099225528486
0.31662509768936514,-0.1259727407758208,0.048727110198819146
0.43655869154299604,-0.08748878232134304,-0.010262832583300777
0.2463199376327302,-0.05354992323414182,-0.048240739735630034
-0.6277926548572202,-0.00593801367428079,-0.06811611045026066
-1.2653359965710969,0.03936855735456953,-0.14760532960809028
19.34993881310834,0.0,-0.24041386009343602
-1.6540014393525404,0.0,-0.20321502593418442
-1.274748044913316,0.0,-0.1648331505949697
-1.138368525335492,0.0,-0.14544213504699405
-0.8955611257724394,0.0,-0.135912214244045
-0.6157727316510134,0.06648956018559554,-0.09728110512271561
-0.42069404846241615,0.032731464572503303,-0.04808099225528347
-0.2194659084880803,-0.0398480090312899,-0.009615866329542033
0.08870829745369069,-0.0011953739936646872,0.0
0.38991526026721307,0.05772664081441431,-0.019392328449654293
1.203062853028235,-0.00038443774220677424,-0.038785313283489546
0.7956755356881263,-0.16864024332686445,-3.885780586188048e-16
0.30030889618785206,-0.17479560493333937,-0.0488890443156161
-0.0750862389068302,-0.17411662645089623,0.02998153754321775
-0.2903251292887604,-0.17404932039397014,-0.010666140079130896
-0.6789491527584172,-0.17498002265823584,-0.00936806056721029
-0.41407671649060074,-0.13159550632899972,0.03041593486459332
-0.9808754676627113,-0.10329944108659112,-0.0496518691789981
-1.2104436188469072,-0.08747881926292328,0.0
-0.9349659603131135,-0.08749415635465903,0.0
-0.3234495125044379,-0.04473686905237676,0.0
-0.19403047047024904,0.06660943068672218,0.0
0.07082204062573583,0.1417081417642624,0.0
1.2481118659258836,0.16625077126344903,9.25185853854297e-18
1.7947434105852376,0.1662165135785514,0.0
1.6273137744968285,0.08310549041907579,0.0
0.9696649647122819,0.007726468219941505,0.07175275064510499
0.2424312162864478,0.04545172456496264,0.044602532821183725
0.15416194699051347,0.04225007230092633,0.0
0.14544276468409287,0.06466926226831769,-0.006787158168690711
0.04633388197708549,0.08004903439598983,-0.04848172774567323
-0.12550152120480837,0.0437430702467892,0.13381125903567553
-0.2834490661782911,0.006998576668793601,0.14544301394470613
-0.24245371644333677,0.02170789997217144,0.17162184561544894
-0.11081521500466403,0.04921920532436889,0.16095835343252776
-0.304407819849566,0.07969947246126642,0.08338847295059344
-0.5836545594590014,0.023906347441627108,-2.1279274638648835e-16
-0.7156844445720271,-0.016063711352529153,-3.0531133177191805e-16
-0.5179819804789486,-0.04077143293182243,-0.14350647892228144
-2.1737367135917416e-06,0.044752379768602246,-0.13644501151460942
0.2230352681961978,0.10576733721585037,-0.09940270873267222
0.20633009481449857,0.16113517037314637,-0.14424457642873875
0.1677907107046385,0.21976601709641885,-0.09696328320039453
0.08618759007461618,0.3063166470016114,-0.019392000265890965
-0.04915811480721575,0.27549436186894266,-0.03470259016137067
-0.04808108028402198,0.3417722673903212,-0.18054941852274076
-0.49010481376684595,0.4893362005615148,-0.29083729299820343
-1.0499419177056346,0.8772310758859074,-0.2841418288743857
-0.8640679652612997,1.3645401379468474,-0.24243021682437269
-0.49967618751837023,1.6216135950780524,-0.2880069268548647
-0.506811822265604,-19.196736363006373,-0.3267640024001371
-0.2909354595721712,1.3925629577537535,-0.46055159235714127
-0.24678319404583893,1.0809778873495977,-0.5677143755461044
-0.17352950059049763,0.8545949837568703,-0.582249692516761
-0.12071656277936466,0.7895856372896043,-0.48100905278185396
-0.05187620366918314,0.5508033413680778,-0.2939245088187096
0.08574320446121404,0.3736778225245831,-0.2140863478628935
0.38797994362788163,0.20059459165322605,-0.23266326524682746
0.5244309646510706,3.222068894077427e-06,-0.25214330454254325
0.2550908025699163,-0.033432154714735735,-0.09696984754206893
-0.13013019740730147,-0.04355618243143237,-0.04848328260231419
-0.5500993728692596,-0.03541493907518845,0.029090954152662024
-0.8793428045251453,0.03958757933998632,-0.009696492416920574
-0.5334341733465973,0.09730749215316088,-0.02908750796489166
-0.22441195569327807,0.131225957925274,0.029085046495047884
-0.15949704661541944,0.13123294423895737,0.14544656580270832
-0.1693499216718418,0.046049830575868776,0.09696328320039387
-0.17862449077263762,0.12629371449775217,0.019392000265891357
-0.13586826290186313,0.1745618007239472,-0.02908882086657183
-0.04848174312882684,0.17368789262201423,-0.04848114931622701
-0.0043631489571538395,0.1338912561871396,-0.03878531328348922
-0.034334474771128186,0.2976554777623943,0.0
0.049489650199102064,0.21536719736193155,0.0
0.10120010803831482,-0.1939601779901162,0.038785313283490795
9.251858538542972e-17,-0.36203724207438964,-0.009696492416920444
-3.7007434154171886e-16,-0.368647498260779,-0.029088820866570348
0.08823832749084477,-0.3023509894383344,0.0
0.34054716844166455,-0.17498209505003567,-1.7115938296304496e-15
0.6859215952904862,-0.204438563316951,-0.04848164160019694
0.988375843463376,-0.17042364431887203,-0.04880724400222284
1.2100200068698836,-0.0835509175117121,-0.01906639786386703
1.659488772024135,0.04374500554358407,0.0
0.6911968444681303,0.0685273697762131,-0.009696000132947876
-0.0268145514676509,0.06094870750729848,-0.04848164160019689
-0.20706484771466496,0.0,0.0
-0.028203345548589536,0.03936992766355877,2.7755575615628914e-16
0.26745291650627195,0.018807714069585674,-8.326672684688674e-16
0.3347691007060611,-0.009155034801438996,0.0
0.29090652163255243,-0.039867572130266725,-0.009288597417528669
0.08759693506622201,0.024281980897227957,-0.04888904431561555
-0.07743651963553005,0.13754713346693084,0.0
-0.31973875195581614,0.2666411044821618,0.0
-0.6031436242276905,0.30393792815170956,0.02908882086657331
-0.816929093278115,0.006432381611062438,0.049866356298996495
-0.7838558310658622,-0.06867157668238748,0.037400106300719736
-0.528482497703313,-0.026349767668828992,0.0
-0.2944511398272924,0.1302606626830527,0.0
-0.23559114108875692,0.2972202692691754,0.0
-0.3029541313085245,0.49780855641927874,0.0
-0.351822981449703,0.7249677888542262,0.0
-0.5342535600040356,1.038213249790241,0.0
-0.6519266646543492,1.0982752828345828,0.0189057220763586
-0.5235098184938727,0.9666491599627737,0.14544740564970682
-0.15471655582614227,0.5689153317825376,0.14658714640427906
0.7191165567122256,0.5303050073351768,0.28726091057998576
2.412195473675386,0.5209169635520208,0.36358613859990857
2.9054177875292893,0.4593695875805503,0.3889171497876827
1.0164842513864263,0.3260226197361504,0.39068278652947824
0.3033533116662368,-0.059215768877618126,0.3879487656375309
-0.3606687734947977,-0.24967278124092418,0.6159968065834094
-1.0375781279528,-0.4818235314059305,0.3770783441328911
-1.4448847198953276,-0.6127516824642907,0.30071473440940755
-0.8032361105620541,-0.5202735956347537,0.26684180333686885
-0.34864204585519637,-0.31917144420623833,0.17517653164745375
0.5257392135265992,-0.03555658340866246,0.09432894493019807
1.0271278682906166,0.21873539258051197,0.048481734924476494
1.0523792856281504,0.3695257143178103,0.006302354357321053
0.6548934490065373,0.4194797996396764,0.12993244647482444
0.10037450782815294,0.38983098097938423,0.2394763526749479
0.05103331292434297,0.26249905691030045,0.25162987681168925
0.13807687603095994,0.2318025381465145,0.14205691159144052
0.14490436034268048,0.15223315053708183,0.09696567072523088
0.12012753409122927,0.03904585814338415,0.09696306839700945
0.08193410483900876,0.04376665180687015,0.09696129594345589
0.0484814407953967,0.04366003518089639,0.07417566084001348
0.04848174312882573,0.007135386228525216,0.0484812373156566
-0.03975685387693569,-0.12037234016269631,0.04508795562176241
-0.08290222834308432,-0.1948477696275539,0.0
-0.1464057524318757,-0.33045635641150334,-0.03587637532255411
-0.2089438444812557,-0.46812499448669503,0.003662230818630985
-0.237089666225909,-0.35017161527999136,0.048212730976786855
-0.19392922261179632,-0.1137753200901696,0.04217905526028085
-0.06156987545905689,-0.005938013674279818,-1.8503717077085943e-16
